date,etf,short_score,short_annret,short_r2,short_dip,long_score,long_annret,long_r2,long_dip
20251016,501018.SH,0.018451512311152857,0.13306319809505873,0.1386672842326495,0.9916943521594684,-0.000977141356420885,-0.026870256827518424,0.03636516623913222,0.9916943521594684
20251017,501018.SH,0.00043364198269583,0.0402413743315988,0.010776023182571093,0.9815126050420168,-0.0010239832893899703,-0.027316165143311255,0.03748634861510591,0.9815126050420168
20251020,501018.SH,-0.0027995775208418993,-0.08630740076655485,0.032437282272168355,0.978595890410959,-0.0011881704751678895,-0.02878283559192729,0.04128052190594922,0.978595890410959
20251021,501018.SH,-0.0257540013581303,-0.1975476894547269,0.13036852736276872,0.978595890410959,-0.001350049679740314,-0.030127047999645717,0.04481188066471664,0.978595890410959
20251022,501018.SH,-0.06885977224908772,-0.2847122022267252,0.2418574676832872,0.978595890410959,-0.0014807276157656696,-0.03114563569847728,0.04754205790180943,0.978595890410959
20251023,501018.SH,-0.10496722622576306,-0.3307790352959147,0.31733337069521184,0.9956255468066493,-0.0015656325011611564,-0.03177221287950771,0.04927678494093657,0.9956255468066493
20251024,501018.SH,-0.13129698424989916,-0.3570945770483499,0.3676812606205493,1.0043936731107204,-0.0017277360954145364,-0.03286884103894383,0.05256455782445968,1.0043936731107204
20251027,501018.SH,-0.18175466995185152,-0.3968044775256626,0.4580459149181271,0.9974248927038628,-0.0019245467131864934,-0.03411218736503785,0.05641815614436363,0.9974248927038628
20251028,501018.SH,-0.22972313318228285,-0.432343232287809,0.5313443487172644,0.9913941480206542,-0.0021483234766358672,-0.035449957197001725,0.06060158168026131,0.9913941480206542
20251029,501018.SH,-0.2793357243121866,-0.4671807183187384,0.5979179220354878,0.9913941480206542,-0.0023943646410848614,-0.036841235042541776,0.06499143251630979,0.9913941480206542
20251030,501018.SH,-0.3024242574956085,-0.48466522283379054,0.6239858839620536,0.9913941480206542,-0.002665109517070627,-0.03828030214946265,0.0696209112108076,0.9913941480206542
20251031,501018.SH,-0.33552645692714067,-0.5049805366181233,0.6644344337985302,0.9930555555555556,-0.0029311479702767737,-0.039606477045656785,0.07400678345862122,0.9930555555555556
20251103,501018.SH,-0.33839343693136004,-0.5064058689674222,0.6682257407903962,0.9965034965034965,-0.0031104044215638253,-0.04044792053613311,0.07689899456722937,0.9965034965034965
20251104,501018.SH,-0.3611211208552555,-0.5176824628939576,0.6975726371654737,0.993103448275862,-0.00331419092192066,-0.04138026276171447,0.08009110384352103,0.993103448275862
20251105,501018.SH,-0.39631344469991636,-0.5333866754685277,0.7430133952105085,0.993103448275862,-0.003569300596978177,-0.042488417728858585,0.0840064372308661,0.993103448275862
20251106,501018.SH,-0.4067249863535607,-0.5389319411723021,0.754687104774008,0.9921807124239791,-0.003956414588491431,-0.04406699191466701,0.0897818166520824,0.9921807124239791
20251107,501018.SH,-0.37620281015065643,-0.5206052880190236,0.722625795028247,0.9921807124239791,-0.004375418496648165,-0.04564775592419923,0.09585177645783516,0.9921807124239791
20251110,501018.SH,-0.3248696482162979,-0.4854661286958808,0.6691911732112041,0.9921807124239791,-0.0047725037583067715,-0.04706260213014879,0.10140756231686254,0.9921807124239791
20251111,501018.SH,-0.2863400510796831,-0.4488714921331949,0.6379109747399966,0.9904347826086956,-0.005260489198919118,-0.04872330103051015,0.10796660094161192,0.9904347826086956
20251112,501018.SH,-0.22794443850459817,-0.4100793286667864,0.5558544958744225,0.9904347826086956,-0.005650215811587103,-0.049958694386795566,0.11309774766813152,0.9904347826086956
20251113,501018.SH,-0.1981301698759974,-0.37204461517869736,0.5325441137774113,0.9792387543252593,-0.006210474728432278,-0.05169805210648748,0.12012976263863795,0.9792387543252593
20251114,501018.SH,-0.16414464570288384,-0.3315107915912904,0.49514118353423864,0.9792387543252593,-0.006744431407472313,-0.053267362771804216,0.12661470469948466,0.9792387543252593
20251117,501018.SH,-0.1326458893230978,-0.2900123968420345,0.4573800663953964,0.9792387543252593,-0.007346019388735503,-0.05493682291437507,0.13371758683943302,0.9792387543252593
20251118,501018.SH,-0.1065454881721906,-0.2545864275275188,0.41850419602857214,0.9991189427312774,-0.007844643287692564,-0.05629386021146243,0.13935166745049854,0.9991189427312774
20251119,501018.SH,-0.059366365428460584,-0.19199186137609592,0.3092129270634387,0.9991189427312774,-0.008307809401779515,-0.057470776288663816,0.14455711125339787,0.9991189427312774
20251120,501018.SH,-0.03823692013828216,-0.14435031364664308,0.26488976138896925,0.9878048780487803,-0.00893560060660014,-0.05902405619125595,0.15138913153725098,0.9878048780487803
20251121,501018.SH,-0.040033641268754507,-0.14831359283315348,0.26992563866880803,0.9878048780487803,-0.009766547953794474,-0.06098974186732198,0.16013427266245484,0.9878048780487803
20251124,501018.SH,-0.07355684419325172,-0.18900063025547142,0.38918835399556717,0.9878048780487803,-0.01060767355729427,-0.06288167049405768,0.16869261700508886,0.9878048780487803
20251125,501018.SH,-0.12663078133105374,-0.23041069246724588,0.5495872607954381,0.9894179894179896,-0.011509894973614302,-0.0647929188311025,0.1776412481681442,0.9894179894179896
20251126,501018.SH,-0.1777624096067094,-0.2660825266004434,0.668072465628839,0.9964444444444445,-0.01250514682397356,-0.06680603853205314,0.18718587568957057,0.9964444444444445
20251127,501018.SH,-0.1877408645974355,-0.2742783352635617,0.6844903168054818,0.9964444444444445,-0.013605875092210765,-0.06889624413034534,0.19748355318861366,0.9964444444444445
20251128,501018.SH,-0.1674824272187446,-0.2564930691662832,0.6529705764102598,0.9964444444444445,-0.014527400044455446,-0.07059092199039418,0.20579700101427056,0.9964444444444445
20251201,501018.SH,-0.12741906101666603,-0.225932475964281,0.5639696571855852,1.0008920606601248,-0.015363539680150596,-0.07205851730413859,0.21320921183134323,1.0008920606601248
20251202,501018.SH,-0.10995963239131017,-0.21272165148238997,0.5169179142087147,0.9973591549295776,-0.01622499331384049,-0.0735346131031791,0.22064430108681754,0.9973591549295776
20251203,501018.SH,-0.12757583619788546,-0.2265796093994954,0.563050825870872,0.9911738746690203,-0.01707909977624489,-0.0750092537438638,0.22769323681802478,0.9911738746690203
20251204,501018.SH,-0.1334289702539165,-0.23007687658890796,0.5799321176126795,0.9911738746690203,-0.017781449608605567,-0.07618147077974136,0.23340911414031296,0.9911738746690203
20251205,501018.SH,-0.12400158902895721,-0.2243070296951084,0.5528207885303801,0.9911738746690203,-0.018720858013485484,-0.07764676811669946,0.241102861942031,0.9911738746690203
20251208,501018.SH,-0.06376023692542838,-0.1729253975103725,0.3687152832573589,1.0017667844522968,-0.019594203255827555,-0.07894323018098748,0.24820625164317867,1.0017667844522968
20251209,501018.SH,-0.060796368874423835,-0.16892461303126172,0.35990237173532946,0.9807524059492563,-0.020790478457816366,-0.08072941235414821,0.25753288487486514,0.9807524059492563
20251210,501018.SH,-0.05331325283679318,-0.15887992887424096,0.3355568775398464,0.9807524059492563,-0.021965010185707835,-0.08242410301326042,0.26648770666238364,0.9807524059492563
20251211,501018.SH,-0.06212108953598604,-0.16988709722380646,0.36566102164985925,0.9807524059492563,-0.023207943348077683,-0.08418292404374639,0.27568469035379994,0.9807524059492563
20251212,501018.SH,-0.06096122601459127,-0.16836353990966701,0.3620809235021972,0.9955476402493323,-0.024462845806574162,-0.08590708098413513,0.28475936472677765,0.9955476402493323
20251215,501018.SH,-0.0558228157984748,-0.1607135262900098,0.34734360627332483,0.9955476402493323,-0.02548004101479683,-0.08732788954797499,0.2917743821210629,0.9955476402493323
