时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2021-05-18 16:00:00,1.58,3.12,12.1,0,0,0,1.52
2021-05-19 16:00:00,1.59,2.66,0,-4125.6,0,0,1.05
2021-05-20 16:00:00,1.59,2.66,0,-63.8,0,0,1.05
2021-05-21 16:00:00,1.61,2.86,1849.8,0,0,0,1.23
2021-05-24 16:00:00,1.62,2.78,0,-756,0,0,1.14
2021-05-25 16:00:00,1.6,3.32,4844.5,0,0,0,1.69
2021-05-26 16:00:00,1.62,3.3,0,-186.4,0,0,1.65
2021-05-27 16:00:00,1.62,3.05,0,-2180.3,0,0,1.41
2021-05-28 16:00:00,1.64,3.24,1645,0,0,0,1.57
2021-05-31 16:00:00,1.64,3.29,449,0,0,0,1.62
2021-06-01 16:00:00,1.65,3.46,1600.4,0,0,0,1.78
2021-06-02 16:00:00,1.66,3.4,0,-573.2,0,0,1.71
2021-06-03 16:00:00,1.67,3.47,614.7,0,0,0,1.77
2021-06-04 16:00:00,1.69,3.22,0,-2211.7,0,0,1.5
2021-06-07 16:00:00,1.7,3.54,2830.8,0,0,0,1.81
2021-06-08 16:00:00,1.71,3.94,3642.52,0,26334.6,-26775,2.19
2021-06-09 16:00:00,1.7,4.1,1396.2,0,0,0,2.36
2021-06-10 16:00:00,1.7,3.89,0,-1849.2,0,0,2.15
2021-06-11 16:00:00,1.72,4.46,5148,0,0,0,2.69
2021-06-15 16:00:00,1.74,3.79,0,-6098.2,0,0,2.01
2021-06-16 16:00:00,1.75,3.75,0,-363.1,0,0,1.97
2021-06-17 16:00:00,1.77,3.33,0,-3719.47,0,0,1.53
2021-06-18 16:00:00,1.77,3.09,0,-2181.1,0,0,1.3
2021-06-21 16:00:00,1.77,2.83,0,-2379.5,0,0,1.04
2021-06-22 16:00:00,1.77,3.12,2654.7,0,0,0,1.33
2021-06-23 16:00:00,1.78,3.43,2828,0,0,0,1.62
2021-06-24 16:00:00,1.79,3.34,0,-882.3,0,0,1.52
2021-06-25 16:00:00,1.8,3.57,2103.4,0,0,0,1.74
2021-06-28 16:00:00,1.79,3.83,2380.6,0,0,0,2
2021-06-29 16:00:00,1.82,3.52,0,-2801.8,0,0,1.67
2021-06-30 16:00:00,1.83,3.72,1764.8,0,0,0,1.86
2021-07-01 16:00:00,1.86,4.23,4583.9,0,0,0,2.33
2021-07-02 16:00:00,1.86,4.07,0,-1401.3,0,0,2.17
2021-07-05 16:00:00,1.87,4.19,1083.9,0,0,0,2.28
2021-07-06 16:00:00,1.87,4.43,2119.9,0,0,0,2.51
2021-07-07 16:00:00,1.87,4.31,0,-1107.8,0,0,2.4
2021-07-08 16:00:00,1.88,4.31,78.17,0,21482.4,-14793.4,2.39
2021-07-09 16:00:00,1.9,4.48,1493.2,0,0,0,2.53
2021-07-12 16:00:00,1.9,4.47,0,-123.9,0,0,2.52
2021-07-13 16:00:00,1.91,4.6,1160.4,0,0,0,2.64
2021-07-14 16:00:00,1.93,4.58,0,-144.1,0,0,2.6
2021-07-15 16:00:00,1.91,4.86,2495.6,0,0,0,2.89
2021-07-16 16:00:00,1.94,4.48,0,-3439.5,0,0,2.49
2021-07-19 16:00:00,1.94,4.53,449.3,0,0,0,2.54
2021-07-20 16:00:00,1.94,4.57,418.3,0,0,0,2.58
2021-07-21 16:00:00,1.95,4.49,0,-708.4,0,0,2.49
2021-07-22 16:00:00,1.95,4.38,0,-1029.2,0,0,2.38
2021-07-23 16:00:00,1.96,4.52,1281.9,0,0,0,2.51
2021-07-26 16:00:00,1.97,4.51,0,-84.6,0,0,2.49
2021-07-27 16:00:00,1.98,4.18,0,-2946.1,0,0,2.16
2021-07-28 16:00:00,1.99,4.48,2681.4,0,0,0,2.44
2021-07-29 16:00:00,1.99,4.48,12.6,0,0,0,2.44
2021-07-30 16:00:00,2.02,4.56,709.4,0,0,0,2.49
2021-08-02 16:00:00,2.01,4.56,0,-50.9,0,0,2.5
2021-08-03 16:00:00,2.03,4.41,0,-1321.2,0,0,2.33
2021-08-04 16:00:00,2.03,4.55,1220.4,0,0,0,2.47
2021-08-05 16:00:00,2.04,4.39,0,-1443.6,0,0,2.3
2021-08-06 16:00:00,2.07,4.42,332.4,0,0,0,2.3
2021-08-09 16:00:00,2.07,4.32,0,-942.73,42699.2,-38345.9,2.2
2021-08-10 16:00:00,2.07,4.39,644.5,0,0,0,2.27
2021-08-11 16:00:00,2.08,4.45,560.7,0,0,0,2.32
2021-08-12 16:00:00,2.1,4.42,0,-249.4,0,0,2.27
2021-08-13 16:00:00,2.1,4.57,1328.7,0,0,0,2.42
2021-08-16 16:00:00,2.1,4.93,3269,0,0,0,2.77
2021-08-17 16:00:00,2.1,5.06,1104.1,0,0,0,2.9
2021-08-18 16:00:00,2.11,5.1,369.5,0,0,0,2.93
2021-08-19 16:00:00,2.11,4.76,0,-3007.5,0,0,2.6
2021-08-20 16:00:00,2.13,4.92,1365.9,0,0,0,2.73
2021-08-23 16:00:00,2.12,4.97,494.4,0,0,0,2.79
2021-08-24 16:00:00,2.12,5.1,1169.5,0,0,0,2.92
2021-08-25 16:00:00,2.14,4.94,0,-1433,0,0,2.74
2021-08-26 16:00:00,2.15,4.76,0,-1613.4,0,0,2.56
2021-08-27 16:00:00,2.15,4.91,1357.7,0,0,0,2.7
2021-08-30 16:00:00,2.16,4.83,0,-742.6,0,0,2.61
2021-08-31 16:00:00,2.17,5.24,3697.2,0,0,0,3
2021-09-01 16:00:00,2.19,5.72,4287.8,0,0,0,3.45
2021-09-02 16:00:00,2.2,5.7,0,-121.6,0,0,3.42
2021-09-03 16:00:00,2.22,5.91,1863.6,0,0,0,3.61
2021-09-06 16:00:00,2.22,5.91,0,-44.1,0,0,3.61
2021-09-07 16:00:00,2.22,6,833.2,0,0,0,3.7
2021-09-08 16:00:00,2.23,5.93,0,-619.88,36599.2,-31068,3.62
2021-09-09 16:00:00,2.23,5.77,0,-1430.4,0,0,3.46
2021-09-10 16:00:00,2.25,5.87,930.3,0,0,0,3.54
2021-09-13 16:00:00,2.25,5.75,0,-1076.5,0,0,3.42
2021-09-14 16:00:00,2.26,5.53,0,-2042.8,0,0,3.2
2021-09-15 16:00:00,2.27,5.32,0,-1857.5,0,0,2.98
2021-09-16 16:00:00,2.27,5.23,0,-823.7,0,0,2.89
2021-09-17 16:00:00,2.3,5.48,2274,0,0,0,3.11
2021-09-22 16:00:00,2.3,5.62,1274.1,0,0,0,3.25
2021-09-23 16:00:00,2.3,5.61,0,-126.5,0,0,3.24
2021-09-24 16:00:00,2.32,5.39,0,-1939.9,0,0,3
2021-09-27 16:00:00,2.32,5.6,1866.4,0,0,0,3.21
2021-09-28 16:00:00,2.34,5.35,0,-2284.1,0,0,2.94
2021-09-29 16:00:00,2.36,5.23,0,-1086.1,0,0,2.8
2021-09-30 16:00:00,2.43,5.07,0,-1423.6,0,0,2.58
2021-10-08 16:00:00,2.41,5.06,0,-101.2,0,0,2.59
2021-10-11 16:00:00,2.42,4.82,0,-2133.5,0,0,2.34
2021-10-12 16:00:00,2.43,4.63,0,-1747,0,0,2.15
2021-10-13 16:00:00,2.45,4.29,0,-3045.4,0,0,1.8
2021-10-14 16:00:00,2.47,4.48,1737,0,0,0,1.96
2021-10-15 16:00:00,2.48,4.61,1160.13,0,3780.6,-3642.4,2.08
2021-10-18 16:00:00,2.46,4.36,0,-2226.3,0,0,1.85
2021-10-19 16:00:00,2.45,4.51,1287.3,0,0,0,2.01
2021-10-20 16:00:00,2.47,4.43,0,-671.1,0,0,1.91
2021-10-21 16:00:00,2.47,4.63,1768,0,0,0,2.11
2021-10-22 16:00:00,2.49,4.69,587.6,0,0,0,2.15
2021-10-25 16:00:00,2.5,4.66,0,-307.2,0,0,2.11
2021-10-26 16:00:00,2.5,4.79,1184.6,0,0,0,2.23
2021-10-27 16:00:00,2.52,4.71,0,-746.7,0,0,2.14
2021-10-28 16:00:00,2.5,4.78,680.8,0,0,0,2.22
2021-10-29 16:00:00,2.52,4.79,101.6,0,0,0,2.21
2021-11-01 16:00:00,2.52,5,1888.5,0,0,0,2.42
2021-11-02 16:00:00,2.53,4.8,0,-1800.3,0,0,2.21
2021-11-03 16:00:00,2.54,4.83,204.9,0,0,0,2.23
2021-11-04 16:00:00,2.54,4.89,547.4,0,0,0,2.29
2021-11-05 16:00:00,2.55,4.99,919.8,0,0,0,2.38
2021-11-08 16:00:00,2.56,5.13,1275.6,0,23086,-23150,2.51
2021-11-09 16:00:00,2.57,5.1,0,-298.4,0,0,2.47
2021-11-10 16:00:00,2.59,4.96,0,-1287.1,0,0,2.31
2021-11-11 16:00:00,2.58,5.2,2167.9,0,0,0,2.55
2021-11-12 16:00:00,2.59,5.16,0,-338,0,0,2.51
2021-11-15 16:00:00,2.6,5.27,1027.6,0,0,0,2.6
2021-11-16 16:00:00,2.61,5.35,718.8,0,0,0,2.67
2021-11-17 16:00:00,2.62,5.5,1312.8,0,0,0,2.81
2021-11-18 16:00:00,2.63,5.52,156.2,0,0,0,2.82
2021-11-19 16:00:00,2.64,5.91,3535.6,0,0,0,3.19
2021-11-22 16:00:00,2.64,5.7,0,-1888.1,0,0,2.98
2021-11-23 16:00:00,2.65,5.32,0,-3409.4,0,0,2.6
2021-11-24 16:00:00,2.65,5.24,0,-755.1,0,0,2.52
2021-11-25 16:00:00,2.66,5.17,0,-593.9,0,0,2.44
2021-11-26 16:00:00,2.68,5.07,0,-864.4,0,0,2.33
2021-11-29 16:00:00,2.66,5.05,0,-264.2,0,0,2.33
2021-11-30 16:00:00,2.68,4.91,0,-1204,0,0,2.17
2021-12-01 16:00:00,2.7,5,798.5,0,0,0,2.24
2021-12-02 16:00:00,2.7,4.75,0,-2244.3,0,0,2
2021-12-03 16:00:00,2.71,4.79,351,0,0,0,2.03
2021-12-06 16:00:00,2.73,4.95,1437.5,0,0,0,2.16
2021-12-07 16:00:00,2.74,5.02,610.4,0,0,0,2.22
2021-12-08 16:00:00,2.73,5.24,1994.5,0,31941,-31439.6,2.44
2021-12-09 16:00:00,2.73,5.31,598.6,0,0,0,2.51
2021-12-10 16:00:00,2.75,5.15,0,-1372.2,0,0,2.34
2021-12-13 16:00:00,2.76,5.71,5032.9,0,0,0,2.87
2021-12-14 16:00:00,2.77,5.77,557.2,0,0,0,2.92
2021-12-15 16:00:00,2.78,5.72,0,-506.6,0,0,2.86
2021-12-16 16:00:00,2.78,6.24,4684.5,0,0,0,3.37
2021-12-17 16:00:00,2.8,6.04,0,-1814.6,0,0,3.15
2021-12-20 16:00:00,2.81,5.7,0,-3031,0,0,2.81
2021-12-21 16:00:00,2.8,5.75,427.3,0,0,0,2.87
2021-12-22 16:00:00,2.82,5.76,144.9,0,0,0,2.86
2021-12-23 16:00:00,2.82,6.19,3857.6,0,0,0,3.28
2021-12-24 16:00:00,2.84,6.35,1378.3,0,0,0,3.41
2021-12-27 16:00:00,2.84,6.3,0,-373.4,0,0,3.36
2021-12-28 16:00:00,2.85,6.49,1713,0,0,0,3.54
2021-12-29 16:00:00,2.86,6.17,0,-2953.7,0,0,3.22
2021-12-30 16:00:00,2.86,6.04,0,-1112.9,0,0,3.09
2021-12-31 16:00:00,2.91,6.13,769.8,0,0,0,3.13
2022-01-04 16:00:00,2.9,6.4,2470.9,0,0,0,3.4
2022-01-05 16:00:00,2.9,6.43,287.7,0,0,0,3.43
2022-01-06 16:00:00,2.91,5.75,0,-6186.2,0,0,2.76
2022-01-07 16:00:00,2.93,5.99,2142,0,0,0,2.97
2022-01-10 16:00:00,2.94,6.04,499.5,0,0,0,3.01
2022-01-11 16:00:00,2.95,6.21,1488.17,0,38623,-35662.7,3.17
2022-01-12 16:00:00,2.96,6.33,1136.9,0,0,0,3.27
2022-01-13 16:00:00,2.96,6.61,2486.2,0,0,0,3.55
2022-01-14 16:00:00,2.98,6.22,0,-3534.9,0,0,3.15
2022-01-17 16:00:00,2.99,6.2,0,-157.5,0,0,3.12
2022-01-18 16:00:00,3,6.48,2503.8,0,0,0,3.38
2022-01-19 16:00:00,2.99,6.49,77.6,0,0,0,3.4
2022-01-20 16:00:00,2.99,6.9,3706.9,0,0,0,3.8
2022-01-21 16:00:00,3.01,6.87,0,-226.1,0,0,3.75
2022-01-24 16:00:00,3.01,7.01,1234.1,0,0,0,3.88
2022-01-25 16:00:00,3.03,6.56,0,-4068.7,0,0,3.43
2022-01-26 16:00:00,3.04,6.58,239.9,0,0,0,3.44
2022-01-27 16:00:00,3.06,6.26,0,-2950.2,0,0,3.1
2022-01-28 16:00:00,3.12,6.29,302,0,0,0,3.07
2022-02-07 16:00:00,3.15,7.49,10830.1,0,0,0,4.21
2022-02-08 16:00:00,3.15,8.24,6763.6,0,0,0,4.93
2022-02-09 16:00:00,3.13,8.58,3039.2,0,0,0,5.28
2022-02-10 16:00:00,3.12,9.02,3978.2,0,0,0,5.72
2022-02-11 16:00:00,3.14,8.34,0,-6168.4,0,0,5.04
2022-02-14 16:00:00,3.14,7.94,0,-3580.09,32706.4,-33162,4.65
2022-02-15 16:00:00,3.15,7.86,0,-727.3,0,0,4.57
2022-02-16 16:00:00,3.16,7.91,450,0,0,0,4.6
2022-02-17 16:00:00,3.16,8.17,2306.4,0,0,0,4.86
2022-02-18 16:00:00,3.17,8.24,639.4,0,0,0,4.91
2022-02-21 16:00:00,3.17,8.05,0,-1728.6,0,0,4.73
2022-02-22 16:00:00,3.18,7.85,0,-1724.3,0,0,4.53
2022-02-23 16:00:00,3.18,7.96,988.1,0,0,0,4.63
2022-02-24 16:00:00,3.19,7.91,0,-518.9,0,0,4.57
2022-02-25 16:00:00,3.2,7.79,0,-1005.6,0,0,4.45
2022-02-28 16:00:00,3.2,7.84,387,0,0,0,4.5
2022-03-01 16:00:00,3.22,8.02,1692.9,0,0,0,4.65
2022-03-02 16:00:00,3.22,8.16,1212.1,0,0,0,4.79
2022-03-03 16:00:00,3.24,8.39,2093,0,0,0,4.99
2022-03-04 16:00:00,3.25,8.28,0,-997.6,0,0,4.87
2022-03-07 16:00:00,3.26,8.56,2530.5,0,0,0,5.13
2022-03-08 16:00:00,3.26,8.54,0,-217.3,9420,-10088,5.11
2022-03-09 16:00:00,3.27,8.68,1289.8,0,0,0,5.24
2022-03-10 16:00:00,3.27,8.17,0,-4598.6,0,0,4.74
2022-03-11 16:00:00,3.29,8.36,1687,0,0,0,4.91
2022-03-14 16:00:00,3.31,8.29,0,-600.8,0,0,4.82
2022-03-15 16:00:00,3.3,7.13,0,-10462.5,0,0,3.71
2022-03-16 16:00:00,3.29,7.84,6375.2,0,0,0,4.41
2022-03-17 16:00:00,3.3,8.03,1732.1,0,0,0,4.58
2022-03-18 16:00:00,3.31,8.3,2419.6,0,0,0,4.83
2022-03-21 16:00:00,3.34,8.09,0,-1865,0,0,4.6
2022-03-22 16:00:00,3.33,8.64,4971.7,0,0,0,5.14
2022-03-23 16:00:00,3.34,8.73,750.5,0,0,0,5.22
2022-03-24 16:00:00,3.36,8.68,0,-429.1,0,0,5.15
2022-03-25 16:00:00,3.37,8.98,2663.5,0,0,0,5.43
2022-03-28 16:00:00,3.36,9.01,337.7,0,0,0,5.47
2022-03-29 16:00:00,3.38,9.11,856.7,0,0,0,5.54
